"","municipality_code","gemeinde_d","accident_avec_blesses_legers","accident_avec_blesses_graves","accident_avec_tues","total_accidents"
"5046",880,"Rüeggisberg",6,2,0,8
"5047",880,"Rüeggisberg",6,2,0,8
"5048",880,"Rüeggisberg",6,2,0,8
"5049",883,"Seftigen",3,0,0,3
"5050",883,"Seftigen",3,0,0,3
"5051",883,"Seftigen",3,0,0,3
"5052",883,"Seftigen",3,0,0,3
"5053",883,"Seftigen",3,0,0,3
"5054",883,"Seftigen",3,0,0,3
"5055",883,"Seftigen",3,0,0,3
"5056",883,"Seftigen",3,0,0,3
"5057",883,"Seftigen",3,0,0,3
"5058",883,"Seftigen",3,0,0,3
"5059",883,"Seftigen",3,0,0,3
"5060",883,"Seftigen",3,0,0,3
"5061",883,"Seftigen",3,0,0,3
"5062",883,"Seftigen",3,0,0,3
"5063",883,"Seftigen",3,0,0,3
"5064",884,"Toffen",1,1,0,2
"5065",884,"Toffen",1,1,0,2
"5066",884,"Toffen",1,1,0,2
"5067",884,"Toffen",1,1,0,2
"5068",884,"Toffen",1,1,0,2
"5069",884,"Toffen",1,1,0,2
"5070",884,"Toffen",1,1,0,2
"5071",884,"Toffen",1,1,0,2
"5072",884,"Toffen",1,1,0,2
"5073",884,"Toffen",1,1,0,2
"5074",884,"Toffen",1,1,0,2
"5075",884,"Toffen",1,1,0,2
"5076",884,"Toffen",1,1,0,2
"5077",884,"Toffen",1,1,0,2
"5078",884,"Toffen",1,1,0,2
"5079",885,"Uttigen",5,1,0,6
"5080",885,"Uttigen",5,1,0,6
"5081",885,"Uttigen",5,1,0,6
"5082",885,"Uttigen",5,1,0,6
"5083",885,"Uttigen",5,1,0,6
"5084",885,"Uttigen",5,1,0,6
"5085",885,"Uttigen",5,1,0,6
"5086",885,"Uttigen",5,1,0,6
"5087",885,"Uttigen",5,1,0,6
"5088",885,"Uttigen",5,1,0,6
"5089",885,"Uttigen",5,1,0,6
"5090",885,"Uttigen",5,1,0,6
"5091",885,"Uttigen",5,1,0,6
"5092",885,"Uttigen",5,1,0,6
"5093",886,"Wattenwil",4,1,0,5
